,remito,tipo
7080,139174,fragüe
7081,139202,demoras
7082,139225,volumen
7083,139228,fisuracion
7084,139232,fisuracion
7085,139253,asentamiento
7086,139255,fisuracion
7087,139257,demoras
7088,139266,fisuracion
7089,139271,asentamiento
7090,139295,fisuracion
7091,139365,demoras
7092,139396,resistencia
7093,139404,volumen
7094,139415,resistencia
7095,139436,fisuracion
7096,139461,asentamiento
7097,139462,fisuracion
7098,139474,fisuracion
7099,139481,volumen
7100,139502,asentamiento
7101,139516,fisuracion
7102,139553,asentamiento
7103,139598,asentamiento
7104,139609,fisuracion
7105,139618,fisuracion
7106,139632,asentamiento
7107,139635,fisuracion
7108,139656,volumen
7109,139661,asentamiento
7110,139694,asentamiento
7111,139720,asentamiento
7112,139724,resistencia
7113,139737,volumen
7114,139740,asentamiento
7115,139788,volumen
7116,139789,resistencia
7117,139800,asentamiento
7118,139843,demoras
7119,139911,fisuracion
7120,139962,asentamiento
7121,139969,resistencia
7122,139972,asentamiento
7123,139995,fisuracion
7124,140020,fisuracion
7125,140030,fragüe
7126,140094,demoras
7127,140114,asentamiento
7128,140170,resistencia
7129,140175,demoras
7130,140255,asentamiento
7131,140282,fisuracion
7132,140288,demoras
7133,140310,fisuracion
7134,140316,asentamiento
7135,140339,formula
7136,140356,formula
7137,140359,volumen
7138,140360,fisuracion
7139,140361,demoras
7140,140370,asentamiento
7141,140372,demoras
7142,140379,fisuracion
7143,140391,asentamiento
7144,140396,asentamiento
7145,140405,asentamiento
7146,140426,fisuracion
7147,140429,fisuracion
7148,140432,fisuracion
7149,140437,fisuracion
7150,140458,volumen
7151,140469,fragüe
7152,140493,resistencia
7153,140528,fisuracion
7154,140550,resistencia
7155,140556,asentamiento
7156,140562,demoras
7157,140564,demoras
7158,140582,volumen
7159,140584,asentamiento
7160,140603,demoras
7161,140671,demoras
7162,140686,asentamiento
7163,140699,fisuracion
7164,140741,asentamiento
7165,140750,asentamiento
7166,140755,demoras
7167,140759,formula
7168,140761,asentamiento
7169,140780,fisuracion
7170,140784,fisuracion
7171,140799,asentamiento
7172,140803,resistencia
7173,140821,demoras
7174,140844,demoras
7175,140885,volumen
7176,140908,volumen
7177,140912,asentamiento
7178,140932,demoras
7179,140945,demoras
7180,140959,volumen
7181,140979,fisuracion
7182,140980,fisuracion
7183,140997,demoras
7184,141016,fisuracion
7185,141022,fisuracion
7186,141034,demoras
7187,141047,asentamiento
7188,141076,fisuracion
7189,141083,fisuracion
7190,141109,demoras
7191,141125,formula
7192,141158,fisuracion
7193,141205,fisuracion
7194,141261,asentamiento
7195,141266,fisuracion
7196,141274,asentamiento
7197,141289,fisuracion
7198,141335,fisuracion
7199,141353,volumen
7200,141363,formula
7201,141365,resistencia
7202,141391,fisuracion
7203,141406,fisuracion
7204,141410,resistencia
7205,141431,asentamiento
7206,141454,fisuracion
7207,141456,volumen
7208,141462,asentamiento
7209,141517,asentamiento
7210,141518,fisuracion
7211,141526,demoras
7212,141542,resistencia
7213,141558,fisuracion
7214,141594,demoras
7215,141601,fisuracion
7216,141656,demoras
7217,141658,asentamiento
7218,141679,demoras
7219,141686,volumen
7220,141711,fisuracion
7221,141737,fragüe
7222,141834,resistencia
7223,141866,volumen
7224,141877,demoras
7225,141885,asentamiento
7226,141902,resistencia
7227,141910,asentamiento
7228,141961,fisuracion
7229,141979,demoras
7230,141997,volumen
7231,142012,fragüe
7232,142034,formula
7233,142037,demoras
7234,142071,fisuracion
7235,142085,demoras
7236,142090,asentamiento
7237,142112,asentamiento
7238,142152,asentamiento
7239,142160,fisuracion
7240,142175,asentamiento
7241,142179,asentamiento
7242,142196,resistencia
7243,142210,fisuracion
7244,142218,fisuracion
7245,142225,fisuracion
7246,142234,asentamiento
7247,142253,resistencia
7248,142304,fisuracion
7249,142318,resistencia
7250,142356,fisuracion
7251,142370,volumen
7252,142371,fisuracion
7253,142381,fisuracion
7254,142396,fisuracion
7255,142416,fragüe
7256,142422,fisuracion
7257,142424,asentamiento
7258,142443,asentamiento
7259,142471,asentamiento
7260,142540,demoras
7261,142548,fragüe
7262,142558,fisuracion
7263,142641,resistencia
7264,142663,asentamiento
7265,142690,asentamiento
7266,142720,resistencia
7267,142723,demoras
7268,142749,resistencia
7269,142778,asentamiento
7270,142780,asentamiento
7271,142796,asentamiento
7272,142808,fisuracion
7273,142814,fisuracion
7274,142819,demoras
7275,142828,fisuracion
7276,142838,volumen
7277,142846,volumen
7278,142880,asentamiento
7279,142889,demoras
7280,142902,fisuracion
7281,142927,asentamiento
7282,142928,volumen
7283,142929,resistencia
7284,142934,demoras
7285,142946,fragüe
7286,143009,resistencia
7287,143020,formula
7288,143029,fisuracion
7289,143071,asentamiento
7290,143076,fisuracion
7291,143081,fisuracion
7292,143114,fisuracion
7293,143197,asentamiento
7294,143201,resistencia
7295,143205,volumen
7296,143208,asentamiento
7297,143217,demoras
7298,143248,resistencia
7299,143275,volumen
7300,143340,fragüe
7301,143348,volumen
7302,143436,formula
7303,143450,volumen
7304,143503,fisuracion
7305,143525,asentamiento
7306,143537,asentamiento
7307,143540,fisuracion
7308,143603,resistencia
7309,143617,formula
7310,143628,demoras
7311,143658,asentamiento
7312,143663,demoras
7313,143665,asentamiento
7314,143716,asentamiento
7315,143742,resistencia
7316,143760,resistencia
7317,143780,volumen
7318,143782,fisuracion
7319,143783,fisuracion
7320,143797,demoras
7321,143833,volumen
7322,143879,demoras
7323,143914,demoras
7324,143928,asentamiento
7325,143938,asentamiento
7326,143940,asentamiento
7327,143972,fisuracion
7328,143973,asentamiento
7329,144005,asentamiento
7330,144047,asentamiento
7331,144055,demoras
7332,144059,fragüe
7333,144070,asentamiento
7334,144090,resistencia
7335,144127,resistencia
7336,144144,fisuracion
7337,144147,demoras
7338,144184,demoras
7339,144209,demoras
7340,144225,asentamiento
7341,144226,resistencia
7342,144248,fisuracion
7343,144263,asentamiento
7344,144279,demoras
7345,144314,fisuracion
7346,144350,asentamiento
7347,144356,resistencia
7348,144370,asentamiento
7349,144403,demoras
7350,144405,demoras
7351,144424,resistencia
7352,144442,fisuracion
7353,144448,demoras
7354,144456,asentamiento
7355,144496,fisuracion
7356,144535,demoras
7357,144551,fisuracion
7358,144632,formula
7359,144653,volumen
7360,144658,asentamiento
7361,144659,demoras
7362,144663,volumen
7363,144666,resistencia
7364,144675,demoras
7365,144684,resistencia
7366,144692,fisuracion
7367,144705,volumen
7368,144720,demoras
7369,144729,fisuracion
7370,144733,asentamiento
7371,144746,asentamiento
7372,144747,fisuracion
7373,144808,asentamiento
7374,144867,asentamiento
7375,144872,demoras
7376,144880,asentamiento
7377,144908,fisuracion
7378,144915,fisuracion
7379,144926,asentamiento
7380,144932,resistencia
7381,144935,fisuracion
7382,144938,fragüe
7383,144963,volumen
7384,144995,demoras
7385,144997,demoras
7386,144999,asentamiento
7387,145021,fisuracion
7388,145032,formula
7389,145033,fisuracion
7390,145042,fragüe
7391,145043,resistencia
7392,145044,demoras
7393,145058,demoras
7394,145062,resistencia
7395,145074,fisuracion
7396,145096,fisuracion
7397,145126,fisuracion
7398,145132,resistencia
7399,145137,asentamiento
7400,145150,fisuracion
7401,145160,fisuracion
7402,145166,resistencia
7403,145237,fisuracion
7404,145250,volumen
7405,145253,asentamiento
7406,145260,demoras
7407,145276,demoras
7408,145292,volumen
7409,145322,resistencia
7410,145353,resistencia
7411,145354,fisuracion
7412,145359,demoras
7413,145383,fragüe
7414,145416,asentamiento
7415,145426,volumen
7416,145443,formula
7417,145449,asentamiento
7418,145469,asentamiento
7419,145476,resistencia
7420,145482,asentamiento
7421,145508,fisuracion
7422,145525,asentamiento
7423,145540,resistencia
7424,145577,fisuracion
7425,145591,fisuracion
7426,145637,asentamiento
7427,145644,fragüe
7428,145677,fisuracion
7429,145735,asentamiento
7430,145750,asentamiento
7431,145768,fisuracion
7432,145789,demoras
7433,145826,fisuracion
7434,145844,volumen
7435,145852,asentamiento
7436,145861,volumen
7437,145867,demoras
7438,145908,asentamiento
7439,145929,asentamiento
7440,145945,asentamiento
7441,145946,fisuracion
7442,145965,fisuracion
7443,145997,fisuracion
7444,146003,fisuracion
7445,146028,demoras
7446,146060,asentamiento
7447,146070,fragüe
7448,146083,fisuracion
7449,146089,asentamiento
7450,146100,fisuracion
7451,146105,asentamiento
7452,146111,fisuracion
7453,146166,demoras
7454,146177,resistencia
7455,146210,demoras
7456,146220,demoras
7457,146242,resistencia
7458,146292,fisuracion
7459,146302,resistencia
7460,146341,fisuracion
7461,146349,resistencia
7462,146356,fragüe
7463,146390,formula
7464,146423,fisuracion
7465,146444,asentamiento
7466,146445,asentamiento
7467,146497,asentamiento
7468,146506,fisuracion
7469,146518,fisuracion
7470,146530,fisuracion
7471,146600,asentamiento
7472,146627,demoras
7473,146635,fisuracion
7474,146649,resistencia
7475,146678,volumen
7476,146686,demoras
7477,146711,volumen
7478,146729,asentamiento
7479,146748,fisuracion
7480,146757,volumen
7481,146764,formula
7482,146797,fragüe
7483,146802,formula
7484,146804,demoras
7485,146808,fisuracion
7486,146862,fisuracion
7487,146880,fisuracion
7488,146900,formula
7489,146929,demoras
7490,146948,formula
7491,146967,resistencia
7492,146989,fisuracion
7493,146990,formula
7494,147010,demoras
7495,147020,fisuracion
7496,147025,formula
7497,147044,resistencia
7498,147046,demoras
7499,147056,demoras
7500,147124,resistencia
7501,147127,asentamiento
7502,147136,fisuracion
7503,147146,formula
7504,147176,fisuracion
7505,147244,demoras
7506,147266,asentamiento
7507,147296,fisuracion
7508,147357,asentamiento
7509,147369,volumen
7510,147389,volumen
7511,147393,fisuracion
7512,147412,fisuracion
7513,147423,fisuracion
7514,147428,fisuracion
7515,147451,demoras
7516,147461,volumen
7517,147469,asentamiento
7518,147471,fisuracion
7519,147479,asentamiento
7520,147489,asentamiento
7521,147508,asentamiento
7522,147510,fisuracion
7523,147516,asentamiento
7524,147518,resistencia
7525,147530,fisuracion
7526,147531,asentamiento
7527,147533,fisuracion
7528,147550,volumen
7529,147564,volumen
7530,147565,asentamiento
7531,147578,formula
7532,147624,volumen
7533,147632,fisuracion
7534,147665,asentamiento
7535,147685,volumen
7536,147707,fisuracion
7537,147727,fisuracion
7538,147729,fisuracion
7539,147800,asentamiento
7540,147810,volumen
7541,147826,asentamiento
7542,147842,fragüe
7543,147856,fisuracion
7544,147857,fisuracion
7545,147864,volumen
7546,147874,formula
7547,147907,resistencia
7548,147908,fisuracion
7549,147927,resistencia
7550,147941,fisuracion
7551,147945,asentamiento
7552,147982,volumen
7553,148034,fisuracion
7554,148053,asentamiento
7555,148063,fisuracion
7556,148127,fisuracion
7557,148173,fisuracion
7558,148174,asentamiento
7559,148182,resistencia
7560,148202,resistencia
7561,148205,asentamiento
7562,148223,fragüe
7563,148232,demoras
7564,148240,demoras
7565,148250,asentamiento
7566,148252,volumen
7567,148260,demoras
7568,148292,fisuracion
7569,148328,fisuracion
7570,148358,fisuracion
7571,148407,fisuracion
7572,148443,asentamiento
7573,148467,volumen
7574,148474,fisuracion
7575,148478,fisuracion
7576,148504,asentamiento
7577,148520,fisuracion
7578,148530,asentamiento
7579,148543,asentamiento
7580,148552,fisuracion
7581,148563,fragüe
7582,148574,demoras
7583,148607,demoras
7584,148621,asentamiento
7585,148631,volumen
7586,148658,demoras
7587,148699,fragüe
7588,148729,asentamiento
7589,148743,resistencia
7590,148758,asentamiento
7591,148807,fisuracion
7592,148830,asentamiento
7593,148839,volumen
7594,148850,volumen
7595,148860,volumen
7596,148867,asentamiento
7597,148877,asentamiento
7598,148903,asentamiento
7599,148913,demoras
7600,148922,fisuracion
7601,148956,volumen
7602,148962,fisuracion
7603,148969,fragüe
7604,148997,fisuracion
7605,149000,volumen
7606,149029,volumen
7607,149048,fisuracion
7608,149095,demoras
7609,149104,resistencia
7610,149178,demoras
7611,149183,asentamiento
7612,149189,asentamiento
7613,149219,fisuracion
7614,149235,resistencia
7615,149238,fisuracion
7616,149240,resistencia
7617,149284,asentamiento
7618,149301,fisuracion
7619,149332,asentamiento
7620,149351,demoras
7621,149403,demoras
7622,149404,fisuracion
7623,149417,asentamiento
7624,149421,resistencia
7625,149425,resistencia
7626,149427,demoras
7627,149428,resistencia
7628,149442,asentamiento
7629,149452,resistencia
7630,149453,asentamiento
7631,149484,volumen
7632,149497,fisuracion
7633,149536,volumen
7634,149546,fisuracion
7635,149558,demoras
7636,149582,fisuracion
7637,149601,resistencia
7638,149629,fisuracion
7639,149656,fisuracion
7640,149661,asentamiento
7641,149713,fisuracion
7642,149772,fisuracion
7643,149828,demoras
7644,149880,asentamiento
7645,149894,demoras
7646,149899,demoras
7647,149910,demoras
7648,149922,resistencia
7649,149968,fisuracion
7650,149992,resistencia
7651,150001,fisuracion
7652,150021,asentamiento
7653,150068,formula
7654,150081,asentamiento
7655,150087,resistencia
7656,150117,fisuracion
7657,150141,asentamiento
7658,150175,demoras
7659,150214,asentamiento
7660,150218,asentamiento
7661,150219,fisuracion
7662,150220,fisuracion
7663,150239,asentamiento
7664,150254,volumen
7665,150264,demoras
7666,150291,demoras
7667,150297,fisuracion
7668,150306,demoras
7669,150309,fisuracion
7670,150324,fisuracion
7671,150340,resistencia
7672,150344,asentamiento
7673,150376,volumen
7674,150382,asentamiento
7675,150432,demoras
7676,150447,asentamiento
7677,150449,fisuracion
7678,150452,demoras
7679,150475,demoras
7680,150477,demoras
7681,150483,formula
7682,150485,demoras
7683,150487,demoras
7684,150496,demoras
7685,150524,demoras
7686,150527,fragüe
7687,150540,demoras
7688,150555,resistencia
7689,150599,asentamiento
7690,150659,asentamiento
7691,150669,formula
7692,150689,fisuracion
7693,150701,asentamiento
7694,150720,asentamiento
7695,150721,asentamiento
7696,150724,resistencia
7697,150725,asentamiento
7698,150790,fragüe
7699,150822,asentamiento
7700,150866,fragüe
7701,150874,asentamiento
7702,150902,asentamiento
7703,150931,fisuracion
7704,150959,volumen
7705,150980,demoras
7706,151006,asentamiento
7707,151033,asentamiento
7708,151058,fisuracion
7709,151069,asentamiento
7710,151078,demoras
7711,151097,asentamiento
7712,151099,volumen
7713,151116,fisuracion
7714,151173,fisuracion
7715,151192,fragüe
7716,151230,fragüe
7717,151236,resistencia
7718,151265,demoras
7719,151294,asentamiento
7720,151310,demoras
7721,151323,asentamiento
7722,151352,asentamiento
7723,151382,fisuracion
7724,151391,fisuracion
7725,151394,fisuracion
7726,151396,asentamiento
7727,151399,fisuracion
7728,151406,resistencia
7729,151412,fisuracion
7730,151469,asentamiento
7731,151485,volumen
7732,151506,asentamiento
7733,151555,asentamiento
7734,151563,asentamiento
7735,151579,formula
7736,151616,asentamiento
7737,151662,fisuracion
7738,151678,volumen
7739,151699,fisuracion
7740,151729,asentamiento
7741,151740,demoras
7742,151781,fragüe
7743,151798,asentamiento
7744,151804,asentamiento
7745,151818,volumen
7746,151819,asentamiento
7747,151839,volumen
7748,151877,fisuracion
7749,151895,asentamiento
7750,151902,fragüe
7751,151917,formula
7752,151955,fisuracion
7753,152083,fisuracion
7754,152118,resistencia
7755,152159,fisuracion
7756,152172,demoras
7757,152175,asentamiento
7758,152176,demoras
7759,152236,demoras
7760,152284,asentamiento
7761,152285,asentamiento
7762,152310,volumen
7763,152319,asentamiento
7764,152384,demoras
7765,152425,demoras
7766,152456,resistencia
7767,152462,asentamiento
7768,152470,volumen
7769,152489,fisuracion
7770,152500,resistencia
7771,152514,fisuracion
7772,152532,asentamiento
7773,152555,volumen
7774,152584,fisuracion
7775,152591,resistencia
7776,152600,volumen
7777,152604,volumen
7778,152639,asentamiento
7779,152656,fisuracion
7780,152671,asentamiento
7781,152675,asentamiento
7782,152678,asentamiento
7783,152725,asentamiento
7784,152735,fisuracion
7785,152742,asentamiento
7786,152747,asentamiento
7787,152755,demoras
7788,152767,resistencia
7789,152790,resistencia
7790,152811,demoras
7791,152838,volumen
7792,152854,asentamiento
7793,152874,fisuracion
7794,152879,asentamiento
7795,152896,asentamiento
7796,152901,asentamiento
7797,152924,demoras
7798,152933,fisuracion
7799,152944,volumen
7800,152952,volumen
7801,152976,asentamiento
7802,153005,resistencia
7803,153009,fragüe
7804,153025,asentamiento
7805,153028,fisuracion
7806,153033,asentamiento
7807,153041,demoras
7808,153060,fisuracion
7809,153072,volumen
7810,153084,asentamiento
7811,153133,volumen
7812,153135,resistencia
7813,153161,asentamiento
7814,153169,volumen
7815,153181,fisuracion
7816,153222,fisuracion
7817,153249,asentamiento
7818,153250,asentamiento
7819,153281,fisuracion
7820,153291,fragüe
7821,153302,fragüe
7822,153348,fisuracion
